[2026-03-15T19:14:51.594+0000] {taskinstance.py:1956} INFO - Dependencies all met for dep_context=non-requeueable deps ti=<TaskInstance: pipeline_gps.task1_ingest scheduled__2026-03-15T17:52:00+00:00 [queued]>
[2026-03-15T19:14:51.613+0000] {taskinstance.py:1956} INFO - Dependencies all met for dep_context=requeueable deps ti=<TaskInstance: pipeline_gps.task1_ingest scheduled__2026-03-15T17:52:00+00:00 [queued]>
[2026-03-15T19:14:51.614+0000] {taskinstance.py:2170} INFO - Starting attempt 2 of 1
[2026-03-15T19:14:51.643+0000] {taskinstance.py:2191} INFO - Executing <Task(BashOperator): task1_ingest> on 2026-03-15 17:52:00+00:00
[2026-03-15T19:14:51.655+0000] {standard_task_runner.py:60} INFO - Started process 31 to run task
[2026-03-15T19:14:51.670+0000] {standard_task_runner.py:87} INFO - Running: ['airflow', 'tasks', 'run', 'pipeline_gps', 'task1_ingest', 'scheduled__2026-03-15T17:52:00+00:00', '--job-id', '493', '--raw', '--subdir', 'DAGS_FOLDER/pipeline_gps.py', '--cfg-path', '/tmp/tmpx2s94vqi']
[2026-03-15T19:14:51.675+0000] {standard_task_runner.py:88} INFO - Job 493: Subtask task1_ingest
[2026-03-15T19:14:51.788+0000] {task_command.py:423} INFO - Running <TaskInstance: pipeline_gps.task1_ingest scheduled__2026-03-15T17:52:00+00:00 [running]> on host 693df5566a25
[2026-03-15T19:14:51.938+0000] {taskinstance.py:2480} INFO - Exporting env vars: AIRFLOW_CTX_DAG_OWNER='airflow' AIRFLOW_CTX_DAG_ID='pipeline_gps' AIRFLOW_CTX_TASK_ID='task1_ingest' AIRFLOW_CTX_EXECUTION_DATE='2026-03-15T17:52:00+00:00' AIRFLOW_CTX_TRY_NUMBER='2' AIRFLOW_CTX_DAG_RUN_ID='scheduled__2026-03-15T17:52:00+00:00'
[2026-03-15T19:14:51.941+0000] {subprocess.py:63} INFO - Tmp dir root location: /tmp
[2026-03-15T19:14:51.943+0000] {subprocess.py:75} INFO - Running command: ['/usr/bin/bash', '-c', '\n        export DB_HOST=postgres-postgis\n        export MQTT_HOST=mqtt-broker\n        python /opt/airflow/ingestion/mqtt_ingestor.py\n        ']
[2026-03-15T19:14:51.965+0000] {subprocess.py:86} INFO - Output:
[2026-03-15T19:16:13.968+0000] {subprocess.py:93} INFO - Conectando a PostgreSQL en: postgres-postgis
[2026-03-15T19:16:13.974+0000] {subprocess.py:93} INFO - Conectando a MQTT en: mqtt-broker
[2026-03-15T19:16:13.975+0000] {subprocess.py:93} INFO - Escuchando datos MQTT...
[2026-03-15T19:16:13.975+0000] {subprocess.py:93} INFO - Guardado en DB: {'device_id': 'camion_01', 'lat': -31.31656, 'lon': -64.31691000000001, 'speed': 83.36043115250719, 'timestamp': '2026-03-15T19:15:47.881715'}
[2026-03-15T19:16:13.980+0000] {subprocess.py:93} INFO - Guardado en DB: {'device_id': 'camion_01', 'lat': -30.01474, 'lon': -66.05384000000001, 'speed': 70.16282616467318, 'timestamp': '2026-03-15T19:17:57.881715'}
[2026-03-15T19:16:13.980+0000] {subprocess.py:93} INFO - Guardado en DB: {'device_id': 'camion_01', 'lat': -29.9146, 'lon': -66.18745000000001, 'speed': 55.44813759847865, 'timestamp': '2026-03-15T19:18:07.881715'}
[2026-03-15T19:16:13.981+0000] {subprocess.py:93} INFO - Guardado en DB: {'device_id': 'camion_01', 'lat': -29.81446, 'lon': -66.32106, 'speed': 88.84196664339854, 'timestamp': '2026-03-15T19:18:17.881715'}
[2026-03-15T19:16:13.982+0000] {subprocess.py:93} INFO - Guardado en DB: {'device_id': 'camion_01', 'lat': -29.71432, 'lon': -66.45467000000001, 'speed': 46.90609048429454, 'timestamp': '2026-03-15T19:18:27.881715'}
[2026-03-15T19:16:13.982+0000] {subprocess.py:93} INFO - Guardado en DB: {'device_id': 'camion_01', 'lat': -29.61418, 'lon': -66.58828000000001, 'speed': 48.07097911768615, 'timestamp': '2026-03-15T19:18:37.881715'}
[2026-03-15T19:16:13.983+0000] {subprocess.py:93} INFO - Guardado en DB: {'device_id': 'camion_01', 'lat': -29.51404, 'lon': -66.72189, 'speed': 44.76410561376408, 'timestamp': '2026-03-15T19:18:47.881715'}
[2026-03-15T19:16:13.983+0000] {subprocess.py:93} INFO - Guardado en DB: {'device_id': 'camion_01', 'lat': -29.4139, 'lon': -66.8555, 'speed': 52.82857904970721, 'timestamp': '2026-03-15T19:18:57.881715'}
[2026-03-15T19:16:13.983+0000] {subprocess.py:93} INFO - Guardado en DB: {'device_id': 'camion_01', 'lat': -29.366690000000002, 'lon': -66.80170000000001, 'speed': 86.36623800812865, 'timestamp': '2026-03-15T19:19:07.881715'}
[2026-03-15T19:16:13.983+0000] {subprocess.py:93} INFO - Guardado en DB: {'device_id': 'camion_01', 'lat': -29.319480000000002, 'lon': -66.7479, 'speed': 62.843159735163795, 'timestamp': '2026-03-15T19:19:17.881715'}
[2026-03-15T19:16:13.983+0000] {subprocess.py:93} INFO - Guardado en DB: {'device_id': 'camion_01', 'lat': -29.272270000000002, 'lon': -66.6941, 'speed': 57.47647329148645, 'timestamp': '2026-03-15T19:19:27.881715'}
[2026-03-15T19:16:13.984+0000] {subprocess.py:93} INFO - Guardado en DB: {'device_id': 'camion_01', 'lat': -29.225060000000003, 'lon': -66.64030000000001, 'speed': 67.82638946926741, 'timestamp': '2026-03-15T19:19:37.881715'}
[2026-03-15T19:16:13.984+0000] {subprocess.py:93} INFO - Guardado en DB: {'device_id': 'camion_01', 'lat': -29.17785, 'lon': -66.5865, 'speed': 40.44978995657758, 'timestamp': '2026-03-15T19:19:47.881715'}
[2026-03-15T19:16:13.984+0000] {subprocess.py:93} INFO - Guardado en DB: {'device_id': 'camion_01', 'lat': -29.13064, 'lon': -66.5327, 'speed': 75.0846475366036, 'timestamp': '2026-03-15T19:19:57.881715'}
[2026-03-15T19:16:13.984+0000] {subprocess.py:93} INFO - Guardado en DB: {'device_id': 'camion_01', 'lat': -29.08343, 'lon': -66.47890000000001, 'speed': 70.03207685662262, 'timestamp': '2026-03-15T19:20:07.881715'}
[2026-03-15T19:16:13.985+0000] {subprocess.py:93} INFO - Guardado en DB: {'device_id': 'camion_01', 'lat': -29.03622, 'lon': -66.4251, 'speed': 74.38677371063795, 'timestamp': '2026-03-15T19:20:17.881715'}
[2026-03-15T19:16:13.985+0000] {subprocess.py:93} INFO - Guardado en DB: {'device_id': 'camion_01', 'lat': -28.98901, 'lon': -66.3713, 'speed': 62.29971651088633, 'timestamp': '2026-03-15T19:20:27.881715'}
[2026-03-15T19:16:13.985+0000] {subprocess.py:93} INFO - Guardado en DB: {'device_id': 'camion_01', 'lat': -28.9418, 'lon': -66.3175, 'speed': 63.30307121908537, 'timestamp': '2026-03-15T19:20:37.881715'}
[2026-03-15T19:16:13.985+0000] {subprocess.py:93} INFO - Guardado en DB: {'device_id': 'camion_01', 'lat': -28.89459, 'lon': -66.2637, 'speed': 48.957846643960565, 'timestamp': '2026-03-15T19:20:47.881715'}
[2026-03-15T19:16:13.985+0000] {subprocess.py:93} INFO - Guardado en DB: {'device_id': 'camion_01', 'lat': -28.84738, 'lon': -66.2099, 'speed': 42.36638246923355, 'timestamp': '2026-03-15T19:20:57.881715'}
[2026-03-15T19:16:13.986+0000] {subprocess.py:93} INFO - Guardado en DB: {'device_id': 'camion_01', 'lat': -28.80017, 'lon': -66.1561, 'speed': 45.702767302018145, 'timestamp': '2026-03-15T19:21:07.881715'}
[2026-03-15T19:16:13.986+0000] {subprocess.py:93} INFO - Guardado en DB: {'device_id': 'camion_01', 'lat': -28.75296, 'lon': -66.1023, 'speed': 74.79641047102767, 'timestamp': '2026-03-15T19:21:17.881715'}
[2026-03-15T19:16:13.986+0000] {subprocess.py:93} INFO - Guardado en DB: {'device_id': 'camion_01', 'lat': -28.705750000000002, 'lon': -66.0485, 'speed': 46.89362816692526, 'timestamp': '2026-03-15T19:21:27.881715'}
[2026-03-15T19:16:13.986+0000] {subprocess.py:93} INFO - Guardado en DB: {'device_id': 'camion_01', 'lat': -28.65854, 'lon': -65.9947, 'speed': 46.02029005458671, 'timestamp': '2026-03-15T19:21:37.881715'}
[2026-03-15T19:16:13.986+0000] {subprocess.py:93} INFO - Guardado en DB: {'device_id': 'camion_01', 'lat': -28.61133, 'lon': -65.9409, 'speed': 72.88585108892295, 'timestamp': '2026-03-15T19:21:47.881715'}
[2026-03-15T19:16:13.987+0000] {subprocess.py:93} INFO - Guardado en DB: {'device_id': 'camion_01', 'lat': -28.56412, 'lon': -65.8871, 'speed': 80.9491548033483, 'timestamp': '2026-03-15T19:21:57.881715'}
[2026-03-15T19:16:13.987+0000] {subprocess.py:93} INFO - Guardado en DB: {'device_id': 'camion_01', 'lat': -28.51691, 'lon': -65.8333, 'speed': 43.62742279070443, 'timestamp': '2026-03-15T19:22:07.881715'}
[2026-03-15T19:16:13.987+0000] {subprocess.py:93} INFO - Guardado en DB: {'device_id': 'camion_01', 'lat': -28.4697, 'lon': -65.7795, 'speed': 64.57173163633692, 'timestamp': '2026-03-15T19:22:17.881715'}
[2026-03-15T19:16:13.987+0000] {subprocess.py:93} INFO - Guardado en DB: {'device_id': 'camion_01', 'lat': -28.38663, 'lon': -65.751405, 'speed': 53.15634093516621, 'timestamp': '2026-03-15T19:22:27.881715'}
[2026-03-15T19:16:13.987+0000] {subprocess.py:93} INFO - Guardado en DB: {'device_id': 'camion_01', 'lat': -28.30356, 'lon': -65.72331, 'speed': 89.64280161263059, 'timestamp': '2026-03-15T19:22:37.881715'}
[2026-03-15T19:16:13.988+0000] {subprocess.py:93} INFO - Guardado en DB: {'device_id': 'camion_01', 'lat': -28.220489999999998, 'lon': -65.695215, 'speed': 68.09940703287367, 'timestamp': '2026-03-15T19:22:47.881715'}
[2026-03-15T19:16:13.988+0000] {subprocess.py:93} INFO - Guardado en DB: {'device_id': 'camion_01', 'lat': -28.13742, 'lon': -65.66712, 'speed': 41.315781154470905, 'timestamp': '2026-03-15T19:22:57.881715'}
[2026-03-15T19:16:13.988+0000] {subprocess.py:93} INFO - Guardado en DB: {'device_id': 'camion_01', 'lat': -28.05435, 'lon': -65.639025, 'speed': 57.25425576414398, 'timestamp': '2026-03-15T19:23:07.881715'}
[2026-03-15T19:16:13.988+0000] {subprocess.py:93} INFO - Guardado en DB: {'device_id': 'camion_01', 'lat': -27.97128, 'lon': -65.61093, 'speed': 64.64645412817461, 'timestamp': '2026-03-15T19:23:17.881715'}
[2026-03-15T19:16:13.989+0000] {subprocess.py:93} INFO - Guardado en DB: {'device_id': 'camion_01', 'lat': -27.88821, 'lon': -65.582835, 'speed': 49.960418027677136, 'timestamp': '2026-03-15T19:23:27.881715'}
[2026-03-15T19:16:13.989+0000] {subprocess.py:93} INFO - Guardado en DB: {'device_id': 'camion_01', 'lat': -27.805139999999998, 'lon': -65.55474, 'speed': 83.85630061812324, 'timestamp': '2026-03-15T19:23:37.881715'}
[2026-03-15T19:16:13.989+0000] {subprocess.py:93} INFO - Guardado en DB: {'device_id': 'camion_01', 'lat': -27.72207, 'lon': -65.526645, 'speed': 84.27143949238265, 'timestamp': '2026-03-15T19:23:47.881715'}
[2026-03-15T19:16:13.989+0000] {subprocess.py:93} INFO - Guardado en DB: {'device_id': 'camion_01', 'lat': -27.639, 'lon': -65.49855, 'speed': 42.588809396371325, 'timestamp': '2026-03-15T19:23:57.881715'}
[2026-03-15T19:16:13.989+0000] {subprocess.py:93} INFO - Guardado en DB: {'device_id': 'camion_01', 'lat': -27.55593, 'lon': -65.470455, 'speed': 68.33719283975388, 'timestamp': '2026-03-15T19:24:07.881715'}
[2026-03-15T19:16:13.990+0000] {subprocess.py:93} INFO - Guardado en DB: {'device_id': 'camion_01', 'lat': -27.47286, 'lon': -65.44236000000001, 'speed': 80.25813578889088, 'timestamp': '2026-03-15T19:24:17.881715'}
[2026-03-15T19:16:41.013+0000] {subprocess.py:93} INFO - Guardado en DB: {'device_id': 'camion_01', 'lat': -27.389789999999998, 'lon': -65.414265, 'speed': 61.41586854009826, 'timestamp': '2026-03-15T19:24:27.881715'}
[2026-03-15T19:16:41.013+0000] {subprocess.py:93} INFO - Guardado en DB: {'device_id': 'camion_01', 'lat': -27.30672, 'lon': -65.38617, 'speed': 78.60803876299597, 'timestamp': '2026-03-15T19:24:37.881715'}
[2026-03-15T19:16:41.014+0000] {subprocess.py:93} INFO - Guardado en DB: {'device_id': 'camion_01', 'lat': -27.22365, 'lon': -65.358075, 'speed': 58.39578321787516, 'timestamp': '2026-03-15T19:24:47.881715'}
[2026-03-15T19:16:41.014+0000] {subprocess.py:93} INFO - Guardado en DB: {'device_id': 'camion_01', 'lat': -27.14058, 'lon': -65.32998, 'speed': 42.19377931482486, 'timestamp': '2026-03-15T19:24:57.881715'}
[2026-03-15T19:16:41.015+0000] {subprocess.py:93} INFO - Guardado en DB: {'device_id': 'camion_01', 'lat': -27.05751, 'lon': -65.301885, 'speed': 78.11793417532321, 'timestamp': '2026-03-15T19:25:07.881715'}
[2026-03-15T19:16:41.015+0000] {subprocess.py:93} INFO - Guardado en DB: {'device_id': 'camion_01', 'lat': -26.974439999999998, 'lon': -65.27379, 'speed': 69.01409106268535, 'timestamp': '2026-03-15T19:25:17.881715'}
[2026-03-15T19:16:41.016+0000] {subprocess.py:93} INFO - Guardado en DB: {'device_id': 'camion_01', 'lat': -26.89137, 'lon': -65.245695, 'speed': 54.33254591074883, 'timestamp': '2026-03-15T19:25:27.881715'}
[2026-03-15T19:16:41.016+0000] {subprocess.py:93} INFO - Guardado en DB: {'device_id': 'camion_01', 'lat': -26.8083, 'lon': -65.2176, 'speed': 54.876778875272834, 'timestamp': '2026-03-15T19:25:37.881715'}
[2026-03-15T19:16:41.017+0000] {subprocess.py:93} INFO - Guardado en DB: {'device_id': 'camion_01', 'lat': -26.706989999999998, 'lon': -65.22788, 'speed': 58.156405167022925, 'timestamp': '2026-03-15T19:25:47.881715'}
[2026-03-15T19:16:41.017+0000] {subprocess.py:93} INFO - Guardado en DB: {'device_id': 'camion_01', 'lat': -26.60568, 'lon': -65.23816000000001, 'speed': 87.07622019401822, 'timestamp': '2026-03-15T19:25:57.881715'}
[2026-03-15T19:16:41.017+0000] {subprocess.py:93} INFO - Guardado en DB: {'device_id': 'camion_01', 'lat': -26.504369999999998, 'lon': -65.24844, 'speed': 76.62410993695107, 'timestamp': '2026-03-15T19:26:07.881715'}
[2026-03-15T19:16:41.017+0000] {subprocess.py:93} INFO - Guardado en DB: {'device_id': 'camion_01', 'lat': -26.40306, 'lon': -65.25872, 'speed': 68.01231509168869, 'timestamp': '2026-03-15T19:26:17.881715'}
[2026-03-15T19:16:41.018+0000] {subprocess.py:93} INFO - Guardado en DB: {'device_id': 'camion_01', 'lat': -26.30175, 'lon': -65.269, 'speed': 80.80277058733512, 'timestamp': '2026-03-15T19:26:27.881715'}
[2026-03-15T19:16:41.018+0000] {subprocess.py:93} INFO - Guardado en DB: {'device_id': 'camion_01', 'lat': -26.20044, 'lon': -65.27928, 'speed': 46.17156034682748, 'timestamp': '2026-03-15T19:26:37.881715'}
[2026-03-15T19:16:41.018+0000] {subprocess.py:93} INFO - Guardado en DB: {'device_id': 'camion_01', 'lat': -26.09913, 'lon': -65.28956, 'speed': 88.88092233472562, 'timestamp': '2026-03-15T19:26:47.881715'}
[2026-03-15T19:16:41.019+0000] {subprocess.py:93} INFO - Guardado en DB: {'device_id': 'camion_01', 'lat': -25.99782, 'lon': -65.29984, 'speed': 77.75770400229062, 'timestamp': '2026-03-15T19:26:57.881715'}
[2026-03-15T19:16:41.019+0000] {subprocess.py:93} INFO - Guardado en DB: {'device_id': 'camion_01', 'lat': -25.89651, 'lon': -65.31012, 'speed': 84.2851119120356, 'timestamp': '2026-03-15T19:27:07.881715'}
[2026-03-15T19:16:41.019+0000] {subprocess.py:93} INFO - Guardado en DB: {'device_id': 'camion_01', 'lat': -25.7952, 'lon': -65.3204, 'speed': 73.4344689247102, 'timestamp': '2026-03-15T19:27:17.881715'}
[2026-03-15T19:16:41.020+0000] {subprocess.py:93} INFO - Guardado en DB: {'device_id': 'camion_01', 'lat': -25.69389, 'lon': -65.33068, 'speed': 60.3665364787655, 'timestamp': '2026-03-15T19:27:27.881715'}
[2026-03-15T19:16:41.020+0000] {subprocess.py:93} INFO - Guardado en DB: {'device_id': 'camion_01', 'lat': -25.592579999999998, 'lon': -65.34096, 'speed': 59.17727644568018, 'timestamp': '2026-03-15T19:27:37.881715'}
[2026-03-15T19:16:41.020+0000] {subprocess.py:93} INFO - Guardado en DB: {'device_id': 'camion_01', 'lat': -25.49127, 'lon': -65.35124, 'speed': 57.27083182727562, 'timestamp': '2026-03-15T19:27:47.881715'}
[2026-03-15T19:16:41.021+0000] {subprocess.py:93} INFO - Guardado en DB: {'device_id': 'camion_01', 'lat': -25.38996, 'lon': -65.36152, 'speed': 44.92190815914994, 'timestamp': '2026-03-15T19:27:57.881715'}
[2026-03-15T19:16:41.021+0000] {subprocess.py:93} INFO - Guardado en DB: {'device_id': 'camion_01', 'lat': -25.28865, 'lon': -65.3718, 'speed': 73.3814843821031, 'timestamp': '2026-03-15T19:28:07.881715'}
[2026-03-15T19:16:41.021+0000] {subprocess.py:93} INFO - Guardado en DB: {'device_id': 'camion_01', 'lat': -25.18734, 'lon': -65.38208, 'speed': 70.16468828170923, 'timestamp': '2026-03-15T19:28:17.881715'}
[2026-03-15T19:16:41.022+0000] {subprocess.py:93} INFO - Guardado en DB: {'device_id': 'camion_01', 'lat': -25.08603, 'lon': -65.39236, 'speed': 44.920748835661264, 'timestamp': '2026-03-15T19:28:27.881715'}
[2026-03-15T19:16:41.022+0000] {subprocess.py:93} INFO - Guardado en DB: {'device_id': 'camion_01', 'lat': -24.98472, 'lon': -65.40263999999999, 'speed': 56.712255774785646, 'timestamp': '2026-03-15T19:28:37.881715'}
[2026-03-15T19:16:41.022+0000] {subprocess.py:93} INFO - Guardado en DB: {'device_id': 'camion_01', 'lat': -24.88341, 'lon': -65.41292, 'speed': 65.86111539475468, 'timestamp': '2026-03-15T19:28:47.881715'}
[2026-03-15T19:16:41.023+0000] {subprocess.py:93} INFO - Guardado en DB: {'device_id': 'camion_01', 'lat': -24.7821, 'lon': -65.4232, 'speed': 53.12196121254493, 'timestamp': '2026-03-15T19:28:57.881715'}
[2026-03-15T19:16:41.023+0000] {subprocess.py:93} INFO - Guardado en DB: {'device_id': 'camion_02', 'lat': -31.6767, 'lon': -64.1883, 'speed': 84.21197470116402, 'timestamp': '2026-03-15T19:29:07.881715'}
[2026-03-15T19:16:41.023+0000] {subprocess.py:93} INFO - Guardado en DB: {'device_id': 'camion_02', 'lat': -31.9367, 'lon': -64.19330000000001, 'speed': 57.504066427137964, 'timestamp': '2026-03-15T19:29:17.881715'}
[2026-03-15T19:16:41.024+0000] {subprocess.py:93} INFO - Guardado en DB: {'device_id': 'camion_02', 'lat': -32.1967, 'lon': -64.1983, 'speed': 56.83635960408003, 'timestamp': '2026-03-15T19:29:27.881715'}
[2026-03-15T19:16:41.024+0000] {subprocess.py:93} INFO - Guardado en DB: {'device_id': 'camion_02', 'lat': -32.4567, 'lon': -64.2033, 'speed': 86.8750598458, 'timestamp': '2026-03-15T19:29:37.881715'}
[2026-03-15T19:16:41.025+0000] {subprocess.py:93} INFO - Guardado en DB: {'device_id': 'camion_02', 'lat': -32.7167, 'lon': -64.20830000000001, 'speed': 85.78316040465413, 'timestamp': '2026-03-15T19:29:47.881715'}
[2026-03-15T19:16:41.026+0000] {subprocess.py:93} INFO - Guardado en DB: {'device_id': 'camion_02', 'lat': -32.9767, 'lon': -64.2133, 'speed': 66.61211614725073, 'timestamp': '2026-03-15T19:29:57.881715'}
[2026-03-15T19:16:41.027+0000] {subprocess.py:93} INFO - Guardado en DB: {'device_id': 'camion_02', 'lat': -33.2367, 'lon': -64.2183, 'speed': 45.64459135436664, 'timestamp': '2026-03-15T19:30:07.881715'}
[2026-03-15T19:16:41.027+0000] {subprocess.py:93} INFO - Guardado en DB: {'device_id': 'camion_02', 'lat': -33.4967, 'lon': -64.2233, 'speed': 67.53278453968059, 'timestamp': '2026-03-15T19:30:17.881715'}
[2026-03-15T19:16:41.028+0000] {subprocess.py:93} INFO - Guardado en DB: {'device_id': 'camion_02', 'lat': -33.7567, 'lon': -64.2283, 'speed': 89.27690916669965, 'timestamp': '2026-03-15T19:30:27.881715'}
[2026-03-15T19:16:41.028+0000] {subprocess.py:93} INFO - Guardado en DB: {'device_id': 'camion_02', 'lat': -34.0167, 'lon': -64.2333, 'speed': 62.582625230560296, 'timestamp': '2026-03-15T19:30:37.881715'}
[2026-03-15T19:16:41.028+0000] {subprocess.py:93} INFO - Guardado en DB: {'device_id': 'camion_02', 'lat': -34.2767, 'lon': -64.2383, 'speed': 58.29813321768814, 'timestamp': '2026-03-15T19:30:47.881715'}
[2026-03-15T19:16:41.029+0000] {subprocess.py:93} INFO - Guardado en DB: {'device_id': 'camion_02', 'lat': -34.5367, 'lon': -64.2433, 'speed': 48.35967789792291, 'timestamp': '2026-03-15T19:30:57.881715'}
[2026-03-15T19:16:41.029+0000] {subprocess.py:93} INFO - Guardado en DB: {'device_id': 'camion_02', 'lat': -34.7967, 'lon': -64.2483, 'speed': 62.635022852362994, 'timestamp': '2026-03-15T19:31:07.881715'}
[2026-03-15T19:16:41.029+0000] {subprocess.py:93} INFO - Guardado en DB: {'device_id': 'camion_02', 'lat': -35.0567, 'lon': -64.2533, 'speed': 65.63722037799538, 'timestamp': '2026-03-15T19:31:17.881715'}
[2026-03-15T19:16:41.030+0000] {subprocess.py:93} INFO - Guardado en DB: {'device_id': 'camion_02', 'lat': -35.3167, 'lon': -64.25829999999999, 'speed': 65.61231775168662, 'timestamp': '2026-03-15T19:31:27.881715'}
[2026-03-15T19:16:41.030+0000] {subprocess.py:93} INFO - Guardado en DB: {'device_id': 'camion_02', 'lat': -35.5767, 'lon': -64.2633, 'speed': 77.57407094890596, 'timestamp': '2026-03-15T19:31:37.881715'}
